attendance,away_3p_attempts,away_3p_made,away_3p_pct,away_assists,away_blocks,away_fg_attempts,away_fg_made,away_fg_pct,away_fouls,away_ft_attempts,away_ft_made,away_ft_pct,away_q1,away_q2,away_q3,away_q4,away_rebounds,away_rest_days,away_score,away_steals,away_team,away_travel_distance,away_turnovers,date,defensive_rating,game_id,home_3p_attempts,home_3p_made,home_3p_pct,home_assists,home_blocks,home_fg_attempts,home_fg_made,home_fg_pct,home_fouls,home_ft_attempts,home_ft_made,home_ft_pct,home_q1,home_q2,home_q3,home_q4,home_rebounds,home_rest_days,home_score,home_steals,home_team,home_travel_distance,home_turnovers,home_win,league,offensive_rating,overtime,pace,pace_estimate,point_diff,processed_at,referees,season,total_points,true_shooting_pct,venue
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,F,,13,2026-01-28,,game_8100846099036471,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,BC Lietkabelis,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.982822,Unknown,2024-25,4047,,Unknown
5000,39,13,0.333,20,4,80,40,0.5,20,19,16,0.842,0,0,0,0,35,,80,7,Turk Tele.,,13,2026-01-28,,game_-4919488799381330304,30,10,0.333,20,4,60,30,0.5,20,15,12,0.8,0,0,0,0,35,,60,7,Trento,,13,0,Unknown,,0,,1.5555555555555556,-20,2026-01-28T15:28:30.765037,Unknown,2024-25,140,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,SG,,13,2026-01-28,,game_-3939374230855140838,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Reyer Venezia,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.829757,Unknown,2024-25,4047,,Unknown
5000,24,8,0.333,20,4,52,26,0.5,20,13,10,0.769,0,0,0,0,35,,53,7,16,,13,2026-01-28,,game_-7304297049596712374,15,5,0.333,20,4,30,15,0.5,20,9,6,0.667,0,0,0,0,35,,30,7,C,,13,0,Unknown,,0,,0.9222222222222223,-23,2026-01-28T15:28:30.661831,Unknown,2024-25,83,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,C,,13,2026-01-28,,game_-3162506621542841710,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,FC Bayern Munich,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.082107,Unknown,2024-25,4045,,Unknown
5000,15,5,0.333,20,4,30,15,0.5,20,9,6,0.667,0,0,0,0,35,,30,7,Orlando Magic,,13,2026-01-28,,game_-5340606031611597220,3,1,0.333,20,4,10,5,0.5,20,5,2,0.4,0,0,0,0,35,,10,7,"Wed, Jan 15, 2020",,13,0,Unknown,,0,,0.4444444444444444,-20,2026-01-28T15:28:30.694659,Unknown,2024-25,40,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,F/PF,,13,2026-01-28,,game_-5625291628548267828,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Promitheas,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.080415,Unknown,2024-25,4043,,Unknown
5000,42,14,0.333,20,4,88,44,0.5,20,20,17,0.85,0,0,0,0,35,,88,7,Zalgiris,,13,2026-01-28,,game_3142227466863678631,36,12,0.333,20,4,72,36,0.5,20,17,14,0.824,0,0,0,0,35,,73,7,Barca,,13,0,Unknown,,0,,1.788888888888889,-15,2026-01-28T15:28:30.745387,Unknown,2024-25,161,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,SG,,13,2026-01-28,,game_7281563553750664138,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Turk Ankara,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.133500,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,SG,,13,2026-01-28,,game_4537915766106310910,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Cluj-Napoca,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.076365,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG,,13,2026-01-28,,game_9078121622090338525,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,FC Bayern Munich,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.884621,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,SG,,13,2026-01-28,,game_3287335073647055902,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Bahçeşehir Koleji SK,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.916721,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PF/C,,13,2026-01-28,,game_-2525838517424696007,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Badalona,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.814330,Unknown,2024-25,4047,,Unknown
5000,39,13,0.333,20,4,80,40,0.5,20,19,16,0.842,0,0,0,0,35,,80,7,Karlsruhe,,13,2026-01-28,,game_8968969731448459298,42,14,0.333,20,4,88,44,0.5,20,20,17,0.85,0,0,0,0,35,,89,7,Bremerha.,,13,1,Unknown,,0,,1.8777777777777778,9,2026-01-28T15:28:31.256136,Unknown,2024-25,169,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,SG/F,,13,2026-01-28,,game_-9220185335077716613,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Pallacanestro Brescia,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.998815,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,PG,,13,2026-01-28,,game_6588345152689067719,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Pallacanestro Brescia,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.844826,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PF,,13,2026-01-28,,game_-6750024048249387918,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,ALBA Berlin,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.157244,Unknown,2024-25,4049,,Unknown
5000,42,14,0.333,20,4,88,44,0.5,20,20,17,0.85,0,0,0,0,35,,88,7,Unknown,,13,2026-01-28,,game_-1478960595354394184,45,15,0.333,20,4,92,46,0.5,20,21,18,0.857,0,0,0,0,35,,92,7,Unicaja-Murcia,,13,1,Unknown,,0,,2.0,4,2026-01-28T15:28:31.228438,Unknown,2024-25,180,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,SG,,13,2026-01-28,,game_-5080597631401824870,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Anadolu Efes Istanbul,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.097895,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,F,,13,2026-01-28,,game_-2978451437138389425,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Virtus Bologna,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.771411,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PF,,13,2026-01-28,,game_5563476034145965013,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,JL Bourg-en-Bresse,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.085338,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PF/C,,13,2026-01-28,,game_-7008113335401409983,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Pallacanestro Trieste,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.141142,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,F,,13,2026-01-28,,game_2129253411407822022,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Bahçeşehir Koleji SK,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.012154,Unknown,2024-25,4051,,Unknown
5000,42,14,0.333,20,4,86,43,0.5,20,20,17,0.85,0,0,0,0,35,,87,7,Rostock,,13,2026-01-28,,game_-8234303119760221088,36,12,0.333,20,4,74,37,0.5,20,17,14,0.824,0,0,0,0,35,,74,7,Bamberg,,13,0,Unknown,,0,,1.788888888888889,-13,2026-01-28T15:28:31.241670,Unknown,2024-25,161,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG,,13,2026-01-28,,game_8078091736156596162,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Varese,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.197600,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,SG,,13,2026-01-28,,game_-2401652871796490716,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Olimpia Milano,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.847037,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,PG,,13,2026-01-28,,game_-3894465879436999424,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Virtus Bologna,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.995276,Unknown,2024-25,4045,,Unknown
5000,15,5,0.333,20,4,30,15,0.5,20,9,6,0.667,0,0,0,0,35,,30,7,Denver Nuggets,,13,2026-01-28,,game_-5118168082699816278,3,1,0.333,20,4,10,5,0.5,20,5,2,0.4,0,0,0,0,35,,10,7,"Thu, Jan 16, 2020",,13,0,Unknown,,0,,0.4444444444444444,-20,2026-01-28T15:28:30.695042,Unknown,2024-25,40,,Unknown
5000,0,0,0,20,4,0,0,0,20,3,0,0.0,0,0,0,0,35,,0,7,Unknown,,13,2026-01-28,,game_-4859546954864974931,3,1,0.333,20,4,8,4,0.5,20,4,1,0.25,0,0,0,0,35,,9,7,@Denver,,13,1,Unknown,,0,,0.1,9,2026-01-28T15:28:30.671753,Unknown,2024-25,9,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,SG/F,,13,2026-01-28,,game_8081140535230298642,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Olympiacos Piraeus,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.004673,Unknown,2024-25,4043,,Unknown
5000,0,0,0,20,4,0,0,0,20,3,0,0.0,0,0,0,0,35,,0,7,New York Knicks,,13,2026-01-28,,game_-2195905618128512649,3,1,0.333,20,4,6,3,0.5,20,4,1,0.25,0,0,0,0,35,,7,7,"Tue, Jan 28, 2020",,13,1,Unknown,,0,,0.07777777777777778,7,2026-01-28T15:28:30.704398,Unknown,2024-25,7,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,F,,13,2026-01-28,,game_8150355450587676285,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,AS Monaco Basket,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.115280,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,F,,13,2026-01-28,,game_3298981600291537101,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Reggio Emilia,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.137202,Unknown,2024-25,4049,,Unknown
5000,39,13,0.333,20,4,78,39,0.5,20,18,15,0.833,0,0,0,0,35,,78,7,Hamburg,,13,2026-01-28,,game_-6718255578462766208,51,17,0.333,20,4,102,51,0.5,20,23,20,0.87,0,0,0,0,35,,102,7,Chemnitz,,13,1,Unknown,,0,,2.0,24,2026-01-28T15:28:31.248748,Unknown,2024-25,180,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,SG/F,,13,2026-01-28,,game_3754674492749013718,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,ALBA Berlin,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.211841,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,C,,13,2026-01-28,,game_1797076029574298922,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Olympiacos Piraeus,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.010955,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,SG,,13,2026-01-28,,game_-6116626162290356680,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,FC Bayern Munich,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.802425,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,C,,13,2026-01-28,,game_2075726967695266191,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,FC Bayern Munich,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.812089,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,C,,13,2026-01-28,,game_137123361660561919,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Reggio Emilia,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.885734,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PF,,13,2026-01-28,,game_-5477164014551939238,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,London Lions,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.017946,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PF,,13,2026-01-28,,game_5832619437386597915,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Hamburg Towers,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.162446,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,F,,13,2026-01-28,,game_407567864881501797,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Trapani Shark,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.194069,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,F,,13,2026-01-28,,game_1834887762310056681,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Elan Chalon,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.212110,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,C,,13,2026-01-28,,game_4990626420282324712,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Anadolu Efes Istanbul,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.058736,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,C,,13,2026-01-28,,game_8194091734337257734,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Virtus Bologna,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.866663,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,SG/F,,13,2026-01-28,,game_-7495725109807995383,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Derthona Tortona,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.087675,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG,,13,2026-01-28,,game_-8363181982202708911,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Besiktas JK,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.778445,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,SG,,13,2026-01-28,,game_-8772661382168851417,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,AS Monaco Basket,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.988345,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG,,13,2026-01-28,,game_7786165463860047633,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,AS Monaco Basket,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.037720,Unknown,2024-25,4051,,Unknown
5000,30,10,0.333,20,4,62,31,0.5,20,15,12,0.8,0,0,0,0,35,,62,7,Tuebingen,,13,2026-01-28,,game_8338348831311384945,39,13,0.333,20,4,82,41,0.5,20,19,16,0.842,0,0,0,0,35,,83,7,Kirchheim,,13,1,Unknown,,0,,1.6111111111111112,21,2026-01-28T15:28:31.265049,Unknown,2024-25,145,,Unknown
5000,0,0,0,20,4,0,0,0,20,3,0,0.0,0,0,0,0,35,,0,7,Minnesota Timberwolves,,13,2026-01-28,,game_-2916092181507856379,3,1,0.333,20,4,6,3,0.5,20,4,1,0.25,0,0,0,0,35,,7,7,"Fri, Jan 17, 2020",,13,1,Unknown,,0,,0.07777777777777778,7,2026-01-28T15:28:30.695298,Unknown,2024-25,7,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG,,13,2026-01-28,,game_5831597998289258806,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Brindisi,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.019879,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG,,13,2026-01-28,,game_-2725564169078824836,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,ratiopharm Ulm,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.943675,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG/SG,,13,2026-01-28,,game_4798606303637363323,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Anadolu Efes Istanbul,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.794301,Unknown,2024-25,4049,,Unknown
5000,3,1,0.333,20,4,8,4,0.5,20,4,1,0.25,0,0,0,0,35,,8,7,2,,13,2026-01-28,,game_-219047758451339310,9,3,0.333,20,4,22,11,0.5,20,7,4,0.571,0,0,0,0,35,,23,7,SG,,13,1,Unknown,,0,,0.34444444444444444,15,2026-01-28T15:28:30.661385,Unknown,2024-25,31,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG,,13,2026-01-28,,game_-8174667018033666335,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,FC Bayern Munich,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.033593,Unknown,2024-25,4047,,Unknown
5000,24,8,0.333,20,4,50,25,0.5,20,13,10,0.769,0,0,0,0,35,,51,7,Wuerzburg,,13,2026-01-28,,game_868660760111646408,42,14,0.333,20,4,84,42,0.5,20,20,17,0.85,0,0,0,0,35,,85,7,Heidelb.,,13,1,Unknown,,0,,1.511111111111111,34,2026-01-28T15:28:31.246740,Unknown,2024-25,136,,Unknown
5000,42,14,0.333,20,4,88,44,0.5,20,20,17,0.85,0,0,0,0,35,,88,7,Goettin.,,13,2026-01-28,,game_994638257273481919,36,12,0.333,20,4,76,38,0.5,20,18,15,0.833,0,0,0,0,35,,77,7,Bayreuth,,13,0,Unknown,,0,,1.8333333333333333,-11,2026-01-28T15:28:31.263920,Unknown,2024-25,165,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PG,,13,2026-01-28,,game_5951448695788495762,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,BC Lietkabelis,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.890666,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,C,,13,2026-01-28,,game_8351944762950070689,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,FC Barcelona,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.143137,Unknown,2024-25,4045,,Unknown
5000,9,3,0.333,20,4,20,10,0.5,20,7,4,0.571,0,0,0,0,35,,20,7,12,,13,2026-01-28,,game_611832145374725647,15,5,0.333,20,4,30,15,0.5,20,9,6,0.667,0,0,0,0,35,,31,7,SG,,13,1,Unknown,,0,,0.5666666666666667,11,2026-01-28T15:28:30.659504,Unknown,2024-25,51,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,F/PF,,13,2026-01-28,,game_4715624689231496899,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Baskonia Vitoria-Gasteiz,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.091769,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,SG,,13,2026-01-28,,game_-4556691631210730262,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Maccabi Tel Aviv BC,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.926678,Unknown,2024-25,4045,,Unknown
5000,36,12,0.333,20,4,74,37,0.5,20,17,14,0.824,0,0,0,0,35,,74,7,Karlsruhe,,13,2026-01-28,,game_3366180319474503771,45,15,0.333,20,4,94,47,0.5,20,21,18,0.857,0,0,0,0,35,,94,7,Giessen 4,,13,1,Unknown,,0,,1.8666666666666667,20,2026-01-28T15:28:31.269963,Unknown,2024-25,168,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,C,,13,2026-01-28,,game_6470897976770631782,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,ALBA Berlin,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.963974,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,F,,13,2026-01-28,,game_3103589836800995322,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,BC Zalgiris,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.989871,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,SG,,13,2026-01-28,,game_4566986962208067284,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Fenerbahçe SK,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.993243,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,F,,13,2026-01-28,,game_8416978852082196850,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,AS Monaco Basket,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.805466,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,C,,13,2026-01-28,,game_-8297568226975074026,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,KK Buducnost,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.192836,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG/SG,,13,2026-01-28,,game_8571365282218732827,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,BC Rytas,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.200840,Unknown,2024-25,4051,,Unknown
